id_text,id_forum,text,text_corrected,type,tagger,pasien,usia_pasien,penyakit,gejala,kapan,periode,tindakan,outcome,pertanyaan,pembuka,penyebab,prakondisi,objek,penutup,referensi,artikel,observasi
237,36,"Oleh sebba itu, untuk mendapatkna informasi yang lebih lengkap dan sesuai dengan kondisi medis ayah anda, akan lebih baik bila anda dapat berkonsultasi secara langsung dengan dokter spesialis janutng yang sebelumnya telah merawat ayah anda","Oleh sebba itu, untuk mendapatkna informasi yang lebih lengkap dan sesuai dengan kondisi medis ayah anda, akan lebih baik bila anda dapat berkonsultasi secara langsung dengan dokter spesialis janutng yang sebelumnya telah merawat ayah anda",a,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,36,"Sekian informasi dari saya, semoga membantu","Sekian informasi dari saya, semoga membantu",a,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
239,37,"Halo Dokter, Saya mengalami serangan jantung dan pasang ring hampir 3 bulan yang lalu, di RS Harapan Kita","Halo Dokter, Saya mengalami serangan jantung dan pasang ring hampir 3 bulan yang lalu, di RS Harapan Kita",q,f,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
240,37,Saat itu diketahui melalui Echo bahwa pompa jantung 30%,Saat itu diketahui melalui Echo bahwa pompa jantung 30%,q,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
241,37,"Saat keluar RS, termasuk setelah kontrol pertama (di RS yang sama), salah satu obat yang saya konsumsi adalah Concor 1,25 mg","Saat keluar RS, termasuk setelah kontrol pertama (di RS yang sama), salah satu obat yang saya konsumsi adalah Concor 1,25 mg",q,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
242,37,"Pada kontrol kedua, di rumah sakit lain, Concor diganti dengan Bisoprolol 2,5 mg","Pada kontrol kedua, di rumah sakit lain, Concor diganti dengan Bisoprolol 2,5 mg",q,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
243,37,"Dokternya menjelaskan bahwa memang seperti itu caranya, dosis Concor/Bisoprolol perlu dinaikkan perlahan agar bekerja dengan lebih baik","Dokternya menjelaskan bahwa memang seperti itu caranya, dosis Concor/Bisoprolol perlu dinaikkan perlahan agar bekerja dengan lebih baik",q,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
244,37,"Namun pada kontrol ketiga, kembali di RS Harapan Kita, saya kembali diberikan Concor 1,25 mg","Namun pada kontrol ketiga, kembali di RS Harapan Kita, saya kembali diberikan Concor 1,25 mg",q,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
245,37,"Pertanyaan saya, apakah kenaikan dosis seperti yang dijelaskan oleh dokter di kontrol kedua adalah hal yang umum/wajib? Pasalnya, saya agak khawatir dokter di kontrol ke-3 kurang fokus membaca riwayat obat saya","Pertanyaan saya, apakah kenaikan dosis seperti yang dijelaskan oleh dokter di kontrol kedua adalah hal yang umum/wajib? Pasalnya, saya agak khawatir dokter di kontrol ke-3 kurang fokus membaca riwayat obat saya",q,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,37,Terima kasih,Terima kasih,q,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
247,38,"Alo Radia, Kedua obat yang Anda sebutkan merupakan obat golongan beta blocker yang menghambat reseptor adrenergikβ1 dan digunakan untuk menangani penurunan fungsi jantung seperti pada gagal jantung","Alo Radia, Kedua obat yang Anda sebutkan merupakan obat golongan beta blocker yang menghambat reseptor adrenergikβ1 dan digunakan untuk menangani penurunan fungsi jantung seperti pada gagal jantung",a,f,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
248,38,"Selain itu, obat ini juga dapat digunakan untuk penderita hipertensi dan atrial fibrilasi","Selain itu, obat ini juga dapat digunakan untuk penderita hipertensi dan atrial fibrilasi",a,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
249,38,Obat ini memiliki anjuran dosis yang berbeda-beda tergantung dari indikasi penggunaan obat tersebut,Obat ini memiliki anjuran dosis yang berbeda-beda tergantung dari indikasi penggunaan obat tersebut,a,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
250,38,"Berdasarkan informasi yang Anda sampaikan, yaitu adanya penurunan fungsi pompa jantung menjadi 30%, maka penggunaan obat ini dilakukan berdasarkan indikasi adanya gagal jantung yang terkompensasi","Berdasarkan informasi yang Anda sampaikan, yaitu adanya penurunan fungsi pompa jantung menjadi 30%, maka penggunaan obat ini dilakukan berdasarkan indikasi adanya gagal jantung yang terkompensasi",a,f,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
251,38,"Pada gagal jantung, obat ini diberikan dengan dosis awal 1,25 mg yang diminum sekali sehari","Pada gagal jantung, obat ini diberikan dengan dosis awal 1,25 mg yang diminum sekali sehari",a,f,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,38,Obat ini akan dinaikkan secara perlahan-lahan sampai mencapai target dosis 10 mg per harinya,Obat ini akan dinaikkan secara perlahan-lahan sampai mencapai target dosis 10 mg per harinya,a,f,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
253,38,"Namun pada pasien-pasien tertentu seperti penderita gangguan fungsi ginjal dan hati, obat ini dimulai dari dosis 2,5 mg dan dinaikkan secara hati-hati","Namun pada pasien-pasien tertentu seperti penderita gangguan fungsi ginjal dan hati, obat ini dimulai dari dosis 2,5 mg dan dinaikkan secara hati-hati",a,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,38,"Adapun peningkatan dosis ini dilakukan hanya dengan anjuran dokter, dan peningkatan dosis ini dapat dilakukan dalam jangka panjang","Adapun peningkatan dosis ini dilakukan hanya dengan anjuran dokter, dan peningkatan dosis ini dapat dilakukan dalam jangka panjang",a,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
255,38,"Jangan menaikkan atau menghentikan dosis obat secara tiba-tiba atau tanpa saran dari dokter, sehingga sebaiknya Anda menghubungi dokter mengenai modifikasi dosis ini atau saat kunjungan kontrol berikutnya","Jangan menaikkan atau menghentikan dosis obat secara tiba-tiba atau tanpa saran dari dokter, sehingga sebaiknya Anda menghubungi dokter mengenai modifikasi dosis ini atau saat kunjungan kontrol berikutnya",a,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
256,38,Semoga informasi ini dapat membantu,Semoga informasi ini dapat membantu,a,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
257,38,Salam,Salam,a,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
258,39,"Hallo dok saya ingin bertanya, ayah saya mengidap penyakit jantung membesar dan saat ini sedang dalam masa pengobatan","Hallo dok saya ingin bertanya, ayah saya mengidap penyakit jantung membesar dan saat ini sedang dalam masa pengobatan",q,f,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
259,39,"Namun akhir - akhir ini ayah saya sering banget sesak nafas dok, dan juga kaki ayah saya bengkak dok","Namun akhir - akhir ini ayah saya sering banget sesak nafas dok, dan juga kaki ayah saya bengkak dok",q,f,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,39,Apa yg harus saya lakukan?,Apa yg harus saya lakukan?,q,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,40,"Halo Umam, terima kasih telah bertanya di Alodokter","Halo Umam, terima kasih telah bertanya di Alodokter",a,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,40,Gagal jantung adalah suatu kondisi dimana terjadinya kegagalan jantung dalam memompa darah ke seluruh tubuh,Gagal jantung adalah suatu kondisi dimana terjadinya kegagalan jantung dalam memompa darah ke seluruh tubuh,a,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,40,Hal tersebut dapat disebabkan karena kondisi lemahnya otot jantung,Hal tersebut dapat disebabkan karena kondisi lemahnya otot jantung,a,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
264,40,"Pada orang yang mengalami gagal jantung, beberapa gejala yang dapat dirasakan adalah : Sesak, terutama saak beraktivitas Gangguan proses pernapasan ketika perubahan posisi Sesak nafas pada malam hari Bengkak pada tubuh, terutama kaki Sesak dan bengkak yang terjadi pada ayah anda merupakan bentuk dari sulitnya jantung untuk memompakan darah ke seluruh tubuh","Pada orang yang mengalami gagal jantung, beberapa gejala yang dapat dirasakan adalah : Sesak, terutama saak beraktivitas Gangguan proses pernapasan ketika perubahan posisi Sesak nafas pada malam hari Bengkak pada tubuh, terutama kaki Sesak dan bengkak yang terjadi pada ayah anda merupakan bentuk dari sulitnya jantung untuk memompakan darah ke seluruh tubuh",a,f,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
265,40,"Pada orang yang mengalami gagal jantung, darah yang masuk ke jantung tidak dapat langsung disalurkan keseluruh tubuh seperti pada orang normal, harus secara bertahap","Pada orang yang mengalami gagal jantung, darah yang masuk ke jantung tidak dapat langsung disalurkan keseluruh tubuh seperti pada orang normal, harus secara bertahap",a,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
266,40,"Ada beberapa hal yang dapat dilakukan untuk membantu meringankan gejala, seperti : Membatasi asupan cairan, minimal 1-1,5L tergantung beratnya penyakit Tidak merokok dan tidak mengkonsumsi alkohol Hindari aktivitas yang tidak diperlukan Perbanyak istirahat Apabila keluhan sesak semakin memberat, dan terdapat gejala lain seperti nyeri dada, jantung berdebar maka segera konsultasi ke rumah skait untuk mendapatkan perawatan lebih lanjut","Ada beberapa hal yang dapat dilakukan untuk membantu meringankan gejala, seperti : Membatasi asupan cairan, minimal 1-1,5L tergantung beratnya penyakit Tidak merokok dan tidak mengkonsumsi alkohol Hindari aktivitas yang tidak diperlukan Perbanyak istirahat Apabila keluhan sesak semakin memberat, dan terdapat gejala lain seperti nyeri dada, jantung berdebar maka segera konsultasi ke rumah skait untuk mendapatkan perawatan lebih lanjut",a,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
267,40,"Semoga membantu, terima kasih","Semoga membantu, terima kasih",a,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
268,41,"Assalamualaikum, Dok, jadi gini dok ibu mertua saya di vonis menderita penyakit katup jantung","Assalamualaikum, Dok, jadi gini dok ibu mertua saya di vonis menderita penyakit katup jantung",q,a,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,41,"Kata dokter harus segera di operasi, Apakah ada cara pengobatan lain selain operasi? mohon penjelasannya dokter,thanks","Kata dokter harus segera di operasi, Apakah ada cara pengobatan lain selain operasi? mohon penjelasannya dokter,thanks",q,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,42,"Alo, terima kasih atas pertanyaannya untuk Alodokter,","Alo, terima kasih atas pertanyaannya untuk Alodokter,",a,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,42,"Penyakit katup jantung merupakan kelainan pada katup jantung yang menjadi sekat antar ruang jantung, dimana dapat membuat gangguan pada aliran darah di dalam jantung, sehingga dapat menimbulkan keluhan yang sangat mengganggu aktivitas sehari-hari seperti nyeri dada, jantung berdebar, sesak napas, lemas, pusing, hingga pingsan","Penyakit katup jantung merupakan kelainan pada katup jantung yang menjadi sekat antar ruang jantung, dimana dapat membuat gangguan pada aliran darah di dalam jantung, sehingga dapat menimbulkan keluhan yang sangat mengganggu aktivitas sehari-hari seperti nyeri dada, jantung berdebar, sesak napas, lemas, pusing, hingga pingsan",a,a,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
272,42,"Pada kondisi mertua anda yang saat ini menderita penyakit katup jantung dan baru dialami pada usia saat ini, maka bisa disebabkan oleh berbagai macam kemungkinan penyebab seperti demam reumatik, hipertensi, gagal jantung, serangan jantung, penyakit autoimun, atau gaya hidup tidak sehat sebelumnya","Pada kondisi mertua anda yang saat ini menderita penyakit katup jantung dan baru dialami pada usia saat ini, maka bisa disebabkan oleh berbagai macam kemungkinan penyebab seperti demam reumatik, hipertensi, gagal jantung, serangan jantung, penyakit autoimun, atau gaya hidup tidak sehat sebelumnya",a,a,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
273,42,"Penyakit katup jantung terdiri dari beberapa kondisi yaitu adanya kekakuan katup jantung, katup jantung bocor, atau adanya kelainan bentuk katup jantung yang bisa juga didapat dari penyakit jantung bawaan","Penyakit katup jantung terdiri dari beberapa kondisi yaitu adanya kekakuan katup jantung, katup jantung bocor, atau adanya kelainan bentuk katup jantung yang bisa juga didapat dari penyakit jantung bawaan",a,a,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,42,"Beberapa kondisi tersebut merupakan gangguan pada katup jantung yang terjadi secara mekanik, sehingga penanganannya juga memerlukan tindakan medis secara mekanik yaitu operasi, tidak bisa menggunakan zat kimiawi seperti obat-obatan saja","Beberapa kondisi tersebut merupakan gangguan pada katup jantung yang terjadi secara mekanik, sehingga penanganannya juga memerlukan tindakan medis secara mekanik yaitu operasi, tidak bisa menggunakan zat kimiawi seperti obat-obatan saja",a,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
275,42,"Jikalau diberikan obat-obatan untuk penyakit jantung, obat-obatan tersebut hanyalah untuk meringankan keluhan gejala dan mencegah perburukan atau komplikasi penyakit jantung, namun tidak dapat menuntaskan penanganan terhadap akar permasalahan yaitu kelainan pada katup jantung","Jikalau diberikan obat-obatan untuk penyakit jantung, obat-obatan tersebut hanyalah untuk meringankan keluhan gejala dan mencegah perburukan atau komplikasi penyakit jantung, namun tidak dapat menuntaskan penanganan terhadap akar permasalahan yaitu kelainan pada katup jantung",a,a,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
276,42,"Oleh karena itu, jika memang dokter jantung sudah menyarankan untuk segera dilakukannya operasi, maka sebaiknya ikuti saran dokter tersebut yang sudah lebih ahli dan mengetahui kondisi mertua anda saat ini","Oleh karena itu, jika memang dokter jantung sudah menyarankan untuk segera dilakukannya operasi, maka sebaiknya ikuti saran dokter tersebut yang sudah lebih ahli dan mengetahui kondisi mertua anda saat ini",a,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,42,"Demikian yang dapat kami sampaikan, semoga bermanfaat. Terima kasih.","Demikian yang dapat kami sampaikan, semoga bermanfaat. Terima kasih.",a,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,43,"Alodokter., jadi gini dok., saya mau tanya tentang penyakit jantung yang di derita oleh kakek saya.","Alodokter., jadi gini dok., saya mau tanya tentang penyakit jantung yang diderita oleh kakek saya.",q,a,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,43,kalau katup jantung bocor itu apa harus dioperasi dok? apa saat operasi katup jantungnya di ganti atau bagaimana? Dan jika sudah dioperasi apa ada kemungkinan buruk atau ada efek samping atau bagaimana? Mohon penjelasannya dan sebelumnya terimakasih dok,kalau katup jantung bocor itu apa harus dioperasi dok? apa saat operasi katup jantungnya diganti atau bagaimana? Dan jika sudah dioperasi apa ada kemungkinan buruk atau ada efek samping atau bagaimana? Mohon penjelasannya dan sebelumnya terimakasih dok,q,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,44,Terima kasih atas pertanyaannya,Terima kasih atas pertanyaannya,a,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,44,"Sebelumnya perlu diketahui terlebih dahulu jenis penyakit katup jantung yang diderita, bagaimana fungsi jantung saat ini serta kondisi pasien secara umum untuk mengetahui bagaimana penanganan yang dilakukan","Sebelumnya perlu diketahui terlebih dahulu jenis penyakit katup jantung yang diderita, bagaimana fungsi jantung saat ini serta kondisi pasien secara umum untuk mengetahui bagaimana penanganan yang dilakukan",a,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
282,44,Sehingga dalam mengetahui hal tersebut perlu pemeriksaan dari dokter jantung yang merawat karena perlu dilihat kondisi klinisnya,Sehingga dalam mengetahui hal tersebut perlu pemeriksaan dari dokter jantung yang merawat karena perlu dilihat kondisi klinisnya,a,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,44,"Namun secara umum, pada penderita penyakit katup jantungpengobatan disesuaikan dengan kondisi pasien yaitu keparahan secara umum untuk menangani penyakit jantung yaitu dengan menerapkan hidup sehat, istirahat cukup, kontrol dokter dan sebagainya","Namun secara umum, pada penderita penyakit katup jantung pengobatan disesuaikan dengan kondisi pasien yaitu keparahan secara umum untuk menangani penyakit jantung yaitu dengan menerapkan hidup sehat, istirahat cukup, kontrol dokter dan sebagainya",a,a,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
284,44,"Pemberian penanganan dilakukan untuk meringankan gejala namun tidak mengatasi sepenuhnya seperti pemberian diuretik, beta blocker, ACE inhibitor, antitiaritmia, dan sebagainya","Pemberian penanganan dilakukan untuk meringankan gejala namun tidak mengatasi sepenuhnya seperti pemberian diuretik, beta blocker, ACE inhibitor, antiaritmia, dan sebagainya",a,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
285,44,Selain itu juga dapat dilakukan tindakanoperasi dapat dilakukan untuk memperbaiki atau mengganti katup jantung,Selain itu juga dapat dilakukan tindaka noperasi dapat dilakukan untuk memperbaiki atau mengganti katup jantung,a,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,44,"Bila tidak ditangani, penyakit katup jantung dapat menimbulkan komplikasi seperti menimbulkan gagal jantung, stroke, hipertensi paru, endokarditis dan sebagianya","Bila tidak ditangani, penyakit katup jantung dapat menimbulkan komplikasi seperti menimbulkan gagal jantung, stroke, hipertensi paru, endokarditis dan sebagainya",a,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,44,Maka dari itu sebaiknya memeriksakan ke dokter untuk mengetahui kondisi dan terapi yang tepat sesuai dengan kondisi pasien,Maka dari itu sebaiknya memeriksakan ke dokter untuk mengetahui kondisi dan terapi yang tepat sesuai dengan kondisi pasien,a,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,44,"Terima kasih, semoga membantu","Terima kasih, semoga membantu",a,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
289,45,pagi dok. apakah bisa ganti katup mitral jantung pakai metode keterisasi ?,pagi dok. apakah bisa ganti katup mitral jantung pakai metode keteterisasi?,q,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,46,"alo, terima kasih sudah bertanya kepada alodokter. saya dr. Ainul","alo, terima kasih sudah bertanya kepada alodokter. saya dr. Ainul",a,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,46,Penyakit katup jantung dapat terjadi jika terdapat kebocoran ataupun penyempitan yang menyebabkan penurunan fungsinya,Penyakit katup jantung dapat terjadi jika terdapat kebocoran ataupun penyempitan yang menyebabkan penurunan fungsinya,a,a,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
292,46,penyakii katup jantung terdapat 2 kondisi yaitu ( kekakuan atau stenosis dan kebocoran atau regurgitasi),penyakit katup jantung terdapat 2 kondisi yaitu ( kekakuan atau stenosis dan kebocoran atau regurgitasi),a,a,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,46,pada jantung terdapat berbagai macam katup yang memiliki fungsi masing masing,pada jantung terdapat berbagai macam katup yang memiliki fungsi masing masing,a,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,46,penegakkan diagnosa penyakit katup jantung ini memeerlukan wawancara pemeriksaan fisik dan juga pemeriksaan penunjang seperti Echocardiografi ( usg jantung),penegakkan diagnosa penyakit katup jantung ini memerlukan wawancara pemeriksaan fisik dan juga pemeriksaan penunjang seperti Echocardiografi ( usg jantung),a,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,46,Pengobatan disesuaikan dengen tingkat keparahnya secara umum dapat dilakukan dengan melakukan operasi pada katup jantung,Pengobatan disesuaikan dengan tingkat keparahannya secara umum dapat dilakukan dengan melakukan operasi pada katup jantung,a,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
296,46,pada operasi katup jantung dapat dilakukan dengan melakukan pembedahan didada dengan menutup kebocoran atau memperkuat pembuaan katup jantung,pada operasi katup jantung dapat dilakukan dengan melakukan pembedahan di dada dengan menutup kebocoran atau memperkuat pembuatan katup jantung,a,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
297,46,Teknik operasi ini dapat dilakukan oleh dokter BTKV pada umumnya teknik operasi ini dilakukan di rumah sakit dengan tipe A atau rumah sakit yang memiliki fasilitas tertenu sehingga tidak semua rumah sakit bisa melakukannya,Teknik operasi ini dapat dilakukan oleh dokter BTKV pada umumnya teknik operasi ini dilakukan dirumah sakit dengan tipe A atau rumah sakit yang memiliki fasilitas tertentu sehingga tidak semua rumah sakit bisa melakukannya,a,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
298,46,metode katerisasi merupakan metode yang dilakukan dengan cara memasukan kateter untuk mengetahui masalah dijantung dan melakukan pengobatan,metode kateterisasi merupakan metode yang dilakukan dengan cara memasukan kateter untuk mengetahui masalah di jantung dan melakukan pengobatan,a,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
299,46,"Memang ada prosedur melakukan pengobatan pada penyakit katup jantung dengan menggunakan kateterisasi akan tetapi disesuaikan dengan tingkat keparahnya, membutuhkan alat khusus, dan dokter SubSpesialis yang belum banyak berada di Indonesia","Memang ada prosedur melakukan pengobatan pada penyakit katup jantung dengan menggunakan kateterisasi akan tetapi disesuaikan dengan tingkat keparahannya, membutuhkan alat khusus, dan dokter SubSpesialis yang belum banyak berada di Indonesia",a,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
300,46,untuk itu baiknya segera berkonsultasi kepada dokter BTKV agar dapat dilakukan pengobatan yang tepat semoga membantu,untuk itu baiknya segera berkonsultasi kepada dokter BTKV agar dapat dilakukan pengobatan yang tepat semoga membantu,a,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
301,47,"Dok usia saya 23 tahun, saya di nyatakan oleh dokter ada masalah di salah satu katup jantung saya yang tidak bisa menutup dengan sempurna","Dok usia saya 23 tahun, saya dinyatakan oleh dokter ada masalah di salah satu katup jantung saya yang tidak bisa menutup dengan sempurna",q,a,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,47,Jadi selama kurang lebih sebulan ini saya merasa cepat lelah dan sesak napas. Keadaan sesak napas saya tiga hari ke belakang semakin parah hingga kalau dipaksakan untuk berbaring maka batuk dok. Kaki saya juga mengalami bengkak.,Jadi selama kurang lebih sebulan ini saya merasa cepat lelah dan sesak napas. Keadaan sesak napas saya tiga hari ke belakang semakin parah hingga kalau dipaksakan untuk berbaring maka batuk dok. Kaki saya juga mengalami bengkak.,q,a,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
